,comp1,comp2,comp3,cluster,cluster_broad,id,date_publish,outlet,headline,article_terms,cluster_terms_str
56,-0.0007773744387851029,-0.00017432438862544913,-0.0009316766196142567,993,6,1355189,2019-08-27 19:25:59,Reuters,Purdue Pharma offers $10 billion-$12 billion to settle opioid claims: NBC,"['purdu', 'pharma', 'offer', '10', 'billion12', 'billion', 'settl', 'opioid', 'claim', 'nbcoxycontin', 'maker', 'purdu', 'pharma', 'owner', 'sackler', 'famili', 'offer', 'settl', '2000', 'lawsuit', 'compani', '10', 'billion', '12', 'billion', 'nbc', 'news', 'report', 'tuesday', 'cite', 'two', 'peopl', 'familiar', 'mediat']","purdu, pharma, sackler, billion, settl, 12, opioid, oxycontin, discuss, lawsuit"
57,-0.000573519851797827,-0.000763506400118833,-0.0006002113254465887,199,6,2626761,2019-08-27 19:37:15,Reuters,Opioid marketing and the First Amendment: Oklahoma judge rejects J&J defenses,"['opioid', 'market', 'first', 'amend', 'oklahoma', 'judg', 'reject', 'jj', 'defenseson', 'monday', 'youv', 'sure', 'heard', 'oklahoma', 'state', 'court', 'judg', 'thad', 'balkman', 'rule', 'monthslong', 'bench', 'trial', 'johnson', 'johnson', 'respons', 'stoke', 'state', 'opioid', 'abus', 'crisi', 'judg', 'determin', 'jj', 'fals', 'mislead', 'market', 'opioid', 'product', 'made', 'compani', 'liabl', 'oklahoma', 'public', 'nuisanc', 'law', 'order', 'jj', 'pay', '572', 'million', 'abat', 'oklahoma', 'abus', 'crisi']","opioid, 572, oklahoma, johnson, crisi, addict, payout, judg, expert, maker"
58,-0.00028295490702196386,-0.0009820231425243424,-0.0011987728172693558,1,8,1557288,2019-08-27 19:38:43,Reuters,Timeline: Autonomous car pioneer Levandowski faces criminal charges of stealing from Alphabet,"['timelin', 'autonom', 'car', 'pioneer', 'levandowski', 'face', 'crimin', 'charg', 'steal', 'alphabetth', 'us', 'depart', 'justic', 'tuesday', 'file', 'crimin', 'charg', 'anthoni', 'levandowski', 'accus', 'former', 'highrank', 'alphabet', 'inc', 'engin', 'steal', 'compani', 'selfdriv', 'car', 'technolog', 'join', 'rival', 'uber', 'technolog', 'inc']","engin, secret, steal, levandowski, googl, drive, self, anthoni, uber, car"
59,-8.158683437538043e-05,-0.001143843532954418,-0.0011529981380581067,1227,12,4411319,2019-08-27 19:39:16,Fox News,Michigan man accused of killing wife by spiking cereal with heroin,"['michigan', 'accus', 'kill', 'wife', 'spike', 'cereal', 'heroina', 'michigan', 'allegedli', 'spike', 'wife', 'cereal', 'deadli', 'dose', 'heroin', 'nearli', 'five', 'year', 'ago', 'arrest', 'connect', 'death', 'tuesday']","cereal, heroin, michigan, wife, dose, put, spike, lethal, charg, spike"
60,-0.00032413125721795995,-0.0010018501713786722,-0.0011731731506904055,1,8,2614543,2019-08-27 19:40:05,Reuters,U.S. charges ex-Alphabet engineer with stealing self-driving car secrets,"['us', 'charg', 'exalphabet', 'engin', 'steal', 'selfdriv', 'car', 'secretsth', 'us', 'depart', 'justic', 'tuesday', 'file', 'crimin', 'charg', 'accus', 'anthoni', 'levandowski', 'former', 'highrank', 'engin', 'alphabet', 'inc', 'steal', 'compani', 'selfdriv', 'car', 'technolog', 'join', 'rival', 'uber', 'technolog', 'inc']","engin, secret, steal, levandowski, googl, drive, self, anthoni, uber, car"
62,-0.0005868828886746936,-0.0012029684960519476,0.00016852440666712706,555,3,55240087,2019-08-27 19:41:00,NBC News,"Upcoming polls give Steyer shot at Democratic debate, could push it to two nights","['upcom', 'poll', 'give', 'steyer', 'shot', 'democrat', 'debat', 'could', 'push', 'two', 'nightstwo', 'poll', 'expect', 'releas', 'wednesday', 'give', 'billionair', 'tom', 'steyer', 'anoth', 'chanc', 'qualifi', 'next', 'debat']","steyer, tom, debat, billionair, julian, poll, dnc, castro, democrat, need"
63,-0.0008158231353768442,-0.00018278468685632547,-0.0008985301681715475,993,6,1313000,2019-08-27 19:43:23,Reuters,Purdue Pharma in discussion on $10 billion-$12 billion offer to settle opioid claims: sources,"['purdu', 'pharma', 'discuss', '10', 'billion12', 'billion', 'offer', 'settl', 'opioid', 'claim', 'sourcesoxycontin', 'maker', 'purdu', 'pharma', 'owner', 'sackler', 'famili', 'discuss', 'settl', '2000', 'lawsuit', 'compani', '10', 'billion', '12', 'billion', 'two', 'peopl', 'familiar', 'matter', 'said', 'tuesday']","purdu, pharma, sackler, billion, settl, 12, opioid, oxycontin, discuss, lawsuit"
64,-0.0004989592311832419,-0.0008967041129835,0.0001359435440158891,1376,8,3874771,2019-08-27 19:44:07,HuffPost,Judge Blocks Missouri's 8-Week Abortion Ban From Going Into Effect,"['judg', 'block', 'missouri', '8week', 'abort', 'ban', 'go', 'effectth', 'wide', 'protest', 'law', 'set', 'go', 'effect', 'next', 'day']","missouri, abort, judg, block, law, block, ban, pregnanc, effect, feder"
65,-0.0004991710702205402,-0.0008386767435567763,-6.352320359203958e-05,1376,8,1124646,2019-08-27 19:46:35,Reuters,Missouri ban on abortion after eight weeks temporarily blocked by U.S. judge,"['missouri', 'ban', 'abort', 'eight', 'week', 'temporarili', 'block', 'us', 'judgea', 'us', 'feder', 'judg', 'tuesday', 'block', 'missouri', 'enforc', 'law', 'ban', 'abort', 'state', 'eight', 'week', 'pregnanc', 'except', 'case', 'medic', 'emerg', 'act', 'day', 'law', 'set', 'effect']","missouri, abort, judg, block, law, block, ban, pregnanc, effect, feder"
66,-0.0002914320737183534,-0.0009451949023510487,-0.0011858270750749272,1,8,1644451,2019-08-27 19:50:40,Reuters,Ex-Google engineer charged with taking stolen self-driving secrets to Uber,"['exgoogl', 'engin', 'charg', 'take', 'stolen', 'selfdriv', 'secret', 'uberth', 'us', 'depart', 'justic', 'tuesday', 'file', 'crimin', 'charg', 'accus', 'anthoni', 'levandowski', 'pioneer', 'selfdriv', 'car', 'technolog', 'steal', 'trade', 'secret', 'former', 'employ', 'googl', 'join', 'rival', 'uber', 'technolog', 'inc']","engin, secret, steal, levandowski, googl, drive, self, anthoni, uber, car"
67,-0.0003017321999406465,-0.0012218410911910445,-0.0008423653375181869,561,8,1790417,2019-08-27 19:55:29,Reuters,'Eats away at my soul': Epstein accusers testify weeks after his suicide,"['eat', 'away', 'soul', 'epstein', 'accus', 'testifi', 'week', 'suicidea', 'success', 'women', 'said', 'jeffrey', 'epstein', 'sexual', 'abus', 'young', 'age', 'voic', 'anger', 'defianc', 'pack', 'new', 'york', 'courtroom', 'tuesday', 'lament', 'financi', 'suicid', 'depriv', 'opportun', 'obtain', 'justic']","epstein, accus, jeffrey, sexual, coward, anger, financi, women, abus, emot"
68,-0.000639050874286718,-0.0008732785561413789,-0.0005508167354643599,701,2,4512728,2019-08-27 20:02:18,Fox News,"Barr books holiday party at Trump hotel, stoking ethics concerns","['barr', 'book', 'holiday', 'parti', 'trump', 'stoke', 'ethic', 'concernsattorney', 'gener', 'bill', 'barr', 'person', 'book', '200person', 'holiday', 'parti', 'complet', 'fourhour', 'open', 'bar', 'buffet', 'trump', 'intern', 'washington', 'dc', 'dec', '8', 'draw', 'ethic', 'concern', 'observ', 'even', 'though', 'barr', 'use', 'money', 'event']","barr, holiday, attorney, william, parti, book, ethic, throw, gener, book"
69,-0.0006357031919526907,2.28613774166136e-05,-0.0007452134267393005,630,9,1692776,2019-08-27 20:05:12,Reuters,Brazil's neighbors call for meeting and Amazon pact as fires rage,"['brazil', 'neighbor', 'call', 'meet', 'amazon', 'pact', 'fire', 'rageperu', 'colombia', 'call', 'tuesday', 'fellow', 'amazonian', 'countri', 'attend', 'presidenti', 'meet', 'next', 'month', 'forest', 'fire', 'rage', 'brazil', 'bolivia', 'forg', 'pact', 'protect', 'world', 'largest', 'tropic', 'forest']","fire, amazon, brazil, bolivia, neighbor, rage, burn, forest, poison, peru"
70,-0.0006266742237864244,-0.0005827521207313081,-0.0007103832479045546,872,2,115961275,2019-08-27 20:07:00,ABC News,Deutsche Bank reveals it has access to tax returns related to Trump congressional investigation,"['deutsch', 'bank', 'reveal', 'access', 'tax', 'return', 'relat', 'trump', 'congression', 'investigationth', 'disclosur', 'deutsch', 'bank', 'reveal', 'new', 'avenu', 'congression', 'democrat', 'could', 'use', 'pursu', 'presid', 'donald', 'trump', 'tax', 'document']","deutsch, return, tax, bank, congression, sought, record, includ, democrat, request"
71,-0.0004998901158178457,-0.0008389338600997849,-5.900611232664816e-05,1376,8,1894810,2019-08-27 20:10:38,Reuters,Missouri ban on abortion after eight weeks temporarily blocked by U.S. judge,"['missouri', 'ban', 'abort', 'eight', 'week', 'temporarili', 'block', 'us', 'judgea', 'us', 'feder', 'judg', 'tuesday', 'block', 'missouri', 'enforc', 'law', 'ban', 'abort', 'state', 'eight', 'week', 'pregnanc', 'except', 'case', 'medic', 'emerg', 'act', 'day', 'law', 'set', 'effect']","missouri, abort, judg, block, law, block, ban, pregnanc, effect, feder"
72,-0.0011025742954313097,0.000591485012680672,-0.0007358037882741144,1268,6,4111318,2019-08-27 20:11:39,USA Today,"OxyContin maker Purdue Pharma offers up to $12B deal, report says","['oxycontin', 'maker', 'purdu', 'pharma', 'offer', '12b', 'deal', 'report', 'saysoxycontin', 'maker', 'purdu', 'pharma', 'reportedli', 'offer', 'settlement', 'worth', '12', 'billion', 'resolv', 'claim', 'role', 'opioid', 'crisi']","oxycontin, maker, settlement, pharma, purdu, attorney, 12b, 12, opioid, billion"
73,-0.0005332903538322085,-0.0006768942493075905,-0.0003364683961955513,1073,2,1127358,2019-08-27 20:17:19,Reuters,"Russia denies visas to two U.S. senators, amid G7 tensions","['russia', 'deni', 'visa', 'two', 'us', 'senat', 'amid', 'g7', 'tensionsrepublican', 'democrat', 'us', 'senat', 'said', 'russia', 'refus', 'grant', 'visa', 'visit', 'moscow', 'next', 'week', 'amid', 'disagr', 'within', 'washington', 'among', 'us', 'alli', 'whether', 'countri', 'readmit', 'group', 'seven']","visa, senat, russian, russia, visa, sour, secur, deni, troubl, travel"
74,-4.7290226916520306e-05,-0.0011201896542875876,-0.0010835033575686487,1029,8,5037971,2019-08-27 20:18:06,CNN,"Judge orders men who lied about being veterans to write names of those killed in Iraq, Afghanistan","['judg', 'order', 'lie', 'veteran', 'write', 'name', 'kill', 'iraq', 'afghanistantwo', 'montana', 'sentenc', 'prison', 'violat', 'term', 'probat', 'neither', 'elig', 'parol', 'fulfil', 'condit', 'set', 'forth', 'judg', 'fals', 'claim', 'serv', 'militari']","montana, write, name, militari, american, veteran, kill, fals, serv, servic"
75,-0.00025108531963020236,-0.0009937460059211449,-0.0009493739620494537,392,8,55558084,2019-08-27 20:21:27,Yahoo! News,Only 33% of Americans believe that Jeffrey Epstein actually died by suicide,"['33', 'american', 'believ', 'jeffrey', 'epstein', 'actual', 'die', 'suicideconspiraci', 'theori', 'flourish', 'epstein', 'report', 'dead', 'august', '10', 'deem', 'suicid']","epstein, jeffrey, suicid, theori, consist, conspiraci, injuri, caucu, flourish, die"
76,-0.0005174462037441275,-0.0012074249441128091,2.905771575738479e-06,840,10,4304328,2019-08-27 20:21:28,Breitbart,Beto O'Rourke Ejects Breitbart News Reporter from Event at Historically Black College,"['beto', 'orourk', 'eject', 'breitbart', 'news', 'report', 'event', 'histor', 'black', 'collegeiron', 'beto', 'orourk', 'told', 'msnbc', 'town', 'hall', 'last', 'year', 'press', 'freedom', 'necessari', 'hold', 'peopl', 'like', 'account']","breitbart, rourk, report, beto, eject, speech, campaign, eject, news, comfort"
77,-0.00034028038098253284,-0.0007171159196926725,-0.001110409462493674,1,8,1188162,2019-08-27 20:21:42,Reuters,Explainer: Ex-Google engineer faces severe penalties in self-driving trade secrets case,"['explain', 'exgoogl', 'engin', 'face', 'sever', 'penalti', 'selfdriv', 'trade', 'secret', 'caseu', 'prosecutor', 'tuesday', 'brought', 'crimin', 'case', 'former', 'highrank', 'googl', 'engin', 'alleg', 'stole', 'confidenti', 'technolog', 'compani', 'selfdriv', 'car', 'unit', 'join', 'rival', 'uber', 'technolog', 'inc']","engin, secret, steal, levandowski, googl, drive, self, anthoni, uber, car"
78,-0.0002595648335036469,-0.0008026126166394724,-0.0008810942299545063,1386,2,3869844,2019-08-27 20:22:40,HuffPost,Student Says U.S. Immigration Denied Him Entry After Seeing Friends' Social Media Posts,"['student', 'say', 'us', 'immigr', 'deni', 'entri', 'see', 'friend', 'social', 'media', 'poststh', '17yearold', 'palestinian', 'student', 'flown', 'countri', 'begin', 'freshman', 'year', 'harvard']","harvard, freshman, friend, entri, palestinian, ajjawi, ismail, deni, 17, student"
79,-0.000565213200197061,-0.0007654005607360016,-0.0006993121152097383,872,2,1683639,2019-08-27 20:24:28,Reuters,Deutsche Bank says records sought by Democrats include tax returns,"['deutsch', 'bank', 'say', 'record', 'sought', 'democrat', 'includ', 'tax', 'returnsfinanci', 'record', 'relat', 'us', 'presid', 'donald', 'trump', 'three', 'children', 'congression', 'democrat', 'request', 'deutsch', 'bank', 'ag', 'includ', 'tax', 'return', 'bank', 'disclos', 'court', 'file', 'tuesday']","deutsch, return, tax, bank, congression, sought, record, includ, democrat, request"
80,-1.3436715735283334e-05,-0.0005373655839653907,-0.0010574117447836157,431,8,3069633,2019-08-27 20:24:56,Reuters,"Explosion hits Gaza motorcycle, two dead: officials","['explos', 'hit', 'gaza', 'motorcycl', 'two', 'dead', 'officialstwo', 'peopl', 'kill', 'third', 'wound', 'motorcycl', 'explod', 'travel', 'gaza', 'strip', 'tuesday', 'palestinian', 'health', 'ministri', 'said']","gaza, hama, checkpoint, bomb, explos, policemen, kill, offic, strip, suicid"
81,-0.0005459041919063794,-0.000979776266022683,-0.0005200258621426109,963,2,4666553,2019-08-27 20:33:31,CNN,College Board abandons SAT 'adversity score' for a new tool,"['colleg', 'board', 'abandon', 'sat', 'advers', 'score', 'new', 'toolth', 'nonprofit', 'administ', 'sat', 'colleg', 'admiss', 'test', 'replac', 'advers', 'score', 'tool', 'assign', 'singl', 'number', 'combin', 'high', 'school', 'neighborhood', 'inform']","advers, sat, score, colleg, admiss, board, score, metric, tool, augment"
82,-0.0008107391301569332,-0.00014838299672490266,-0.0008701734618185954,993,6,1909460,2019-08-27 20:36:47,Reuters,Purdue Pharma in discussion on $10 billion-$12 billion offer to settle opioid claims: sources,"['purdu', 'pharma', 'discuss', '10', 'billion12', 'billion', 'offer', 'settl', 'opioid', 'claim', 'sourcesoxycontin', 'maker', 'purdu', 'pharma', 'lp', 'owner', 'sackler', 'famili', 'discuss', 'settl', '2000', 'lawsuit', 'compani', '10', 'billion', '12', 'billion', 'two', 'peopl', 'familiar', 'matter', 'said', 'tuesday']","purdu, pharma, sackler, billion, settl, 12, opioid, oxycontin, discuss, lawsuit"
84,-0.00016644775911804318,-0.0008717241577653662,-0.0009078398701016514,1386,2,55546740,2019-08-27 20:47:17,Yahoo! News,Harvard freshman deported after officials ‘find posts from his friends that oppose the US',"['harvard', 'freshman', 'deport', 'offici', 'find', 'post', 'friend', 'oppos', 'usa', 'lebanes', 'freshman', 'student', 'begin', 'class', 'harvard', 'univers', 'next', 'month', 'deport', 'friday', 'night', 'deem', 'inadmiss', 'us', 'immigr', 'offici', 'inspect', 'boston', 'logan', 'intern', 'airportismail', 'ajjawi', '17', 'said', 'written', 'statement', 'obtain', 'harvard']","harvard, freshman, friend, entri, palestinian, ajjawi, ismail, deni, 17, student"
85,-0.0006095753192108125,-0.0007477091766656633,-0.0004606680812544823,602,2,38902303,2019-08-27 20:47:53,The Guardian,'Not nice!': Trump denies rumors of bedbugs at resort he's promoting for G7,"['nice', 'trump', 'deni', 'rumor', 'bedbug', 'resort', 'he', 'promot', 'g7rumor', 'seem', 'stem', '2016', 'lawsuit', 'alleg', 'infest', 'trump', 'nation', 'doral', 'brought', 'new', 'jersey', 'insur', 'execut']","resort, doral, rumor, bug, bedbug, bed, promot, miami, stem, infest"
86,-0.0005234283555617811,-0.0007614495617750049,-0.0006333987568914725,602,2,55562672,2019-08-27 20:47:53,Yahoo! News,'Not nice!': Trump denies rumors of bedbugs at resort he's promoting for G7,"['nice', 'trump', 'deni', 'rumor', 'bedbug', 'resort', 'he', 'promot', 'g7rumor', 'seem', 'stem', '2016', 'lawsuit', 'alleg', 'infest', 'trump', 'nation', 'doral', 'brought', 'new', 'jersey', 'insur', 'execut', 'trump', 'nation', 'doral', 'miami', 'florida', 'photograph', 'michel', 'eve', 'sandbergafpgetti', 'imagesdonald', 'trump', 'react', 'angrili', 'call', 'fals', 'nasti', 'rumor']","resort, doral, rumor, bug, bedbug, bed, promot, miami, stem, infest"
87,-0.0010044701811678478,0.0003851375780176973,-0.0007766250014039211,1268,6,55501312,2019-08-27 20:50:23,Yahoo! News,OxyContin maker Purdue Pharma reportedly offering opioid settlement up to $12B,"['oxycontin', 'maker', 'purdu', 'pharma', 'reportedli', 'offer', 'opioid', 'settlement', '12boxycontin', 'maker', 'purdu', 'pharma', 'reportedli', 'offer', 'settlement', 'worth', '12', 'billion', 'resolv', 'claim', 'role', 'opioid', 'crisi']","oxycontin, maker, settlement, pharma, purdu, attorney, 12b, 12, opioid, billion"
88,-0.0007506242360283296,-0.00011922131981552411,-0.0007536746859810846,476,2,55562087,2019-08-27 20:54:12,Yahoo! News,Trump administration moves millions from FEMA disaster relief to fund ICE,"['trump', 'administr', 'move', 'million', 'fema', 'disast', 'relief', 'fund', 'iceth', 'trump', 'administr', 'shift', '155m', 'fund', 'feder', 'emerg', 'manag', 'agenc', 'fema', 'disast', 'relief', 'fund', 'pay', 'immigr', 'detent', 'space', 'temporari', 'hear', 'locat', 'asylumseek', 'mexico', 'new', 'document', 'showa', 'letter', 'sent', 'california', 'congresswoman', 'lucil']","disast, relief, fund, fema, administr, detent, homeland, million, secur, ice"
89,-0.0004976007249105569,-0.0007447778313460578,-0.0008500315130971863,872,2,1530196,2019-08-27 20:57:44,Reuters,Deutsche Bank says records sought in Trump congressional probe include tax returns,"['deutsch', 'bank', 'say', 'record', 'sought', 'trump', 'congression', 'probe', 'includ', 'tax', 'returnsfinanci', 'record', 'relat', 'us', 'presid', 'donald', 'trump', 'three', 'children', 'congression', 'democrat', 'request', 'deutsch', 'bank', 'ag', 'includ', 'tax', 'return', 'bank', 'disclos', 'court', 'file', 'tuesday']","deutsch, return, tax, bank, congression, sought, record, includ, democrat, request"
